hora,nota
17:10,"El congresista Williams Zapata, presidente del Congreso, deja constancia del voto en contra de los congresistas Portalatino Ávalos, Marticorena Mendoza, Camones Soriano y Elías Ávalos; y del cambio del voto a favor por voto en contra de la congresista Acuña Peralta María."
