hora,nota
17:53,"El congresista Muñante Barrios, tercer vicepresidente del Congreso, en ejercicio de la presidencia deja constancia de su voto a favor; así como del voto a favor de los congresistas Burgos Oliveros y Quiroz Barboza; y del voto en contra del congresista López Ureña."
