metadato,valor
dia,2023-04-13
hora,21:05
asunto,"EXONERACIÓN DE LA SEGUNDA VOTACIÓN DEL TEXTO SUSTITUTORIO DEL PROYECTO DE LEY 3073, QUE PROPONE MODIFICAR LA LEY 28847, LEY DEL TRABAJO DEL BIÓLOGO, PARA PRECISAR SU EJERCICIO PROFESIONAL Y DERECHOS"
presidente,"MOYANO DELGADO, MARTHA LUPE"
quorum,60
