hora,nota
21:02,"La congresista Moyano Delgado, primera vicepresidenta del Congreso, en ejercicio de la presidencia, deja constancia del voto a favor de los congresistas Ugarte Mamani, López Ureña y Sánchez Palomino; del voto en contra de la congresista Barbarán Reyes; y del cambio de voto de en contra por a favor del congresista Bellido Ugarte."
