metadato,valor
dia,2023-03-23
hora,21:02
asunto,"ADMISIÓN DE LA MOCIÓN DE INTERPELACIÓN 5767, QUE PROPONE INTERPELAR AL MINISTRO DE EDUCACIÓN SEÑOR OSCAR MANUEL BECERRA TRESIERRA, PARA QUE INFORME SOBRE LAS MEDIDAS URGENTES ADOPTADAS PARA SOLUCIONAR PROBLEMAS EN LA INFRAESTRUCTURA Y MOBILIARIO DE LAS INSTITUCIONES EDUCATIVAS A NIVEL NACIONAL PARA QUE LOS ALUMNOS ESTUDIEN EN CONDICIONES DIGNAS, ENTRE OTROS"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,62
