metadato,valor
dia,2023-01-16
hora,13:05
asunto,"TEXTO SUSTITUTORIO DEL PROYECTO DE LEY 2003, QUE PROPONE INCORPORAR EL NUMERAL 11.3 AL ARTÍCULO 11 DEL DECRETO LEGISLATIVO 1350, DECRETO LEGISLATIVO DE MIGRACIONES, A FIN DE GARANTIZAR LA PROTECCIÓN A MIGRANTES VÍCTIMAS DE VIOLENCIA EN SITUACIÓN DE VULNERABILIDAD"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,0
