hora,nota
12:30,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Palacios Huamán, Portalatino Ávalos, Paredes Fonseca, Camones Soriano, Juárez Gallegos, Balcázar Zelada y Torres Salinas; del voto en abstención de los congresistas Revilla Villanueva y Barbarán Reyes; y del cambio de voto de a favor por voto en abstención de la congresista Olivos Martínez."
