hora,nota
12:55,"El presidente del Congreso deja constancia del voto a favor de los congresistas Juárez Gallegos, Jeri Oré, Alva Rojas, Cerrón Rojas, Picón Quedo, Heidinger Ballesteros, Elías Ávalos, Málaga Trillo, Luna Gálvez, Pablo Medina y Acuña Peralta Héctor; y del voto en contra del congresista Anderson Ramírez."
