hora,nota
17:18,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Infantes Castañeda, Portalatino Ávalos, Jiménez Heredia, Gutiérrez Ticona, Quiroz Barboza, Alva Rojas, Zeballos Madariaga, Martínez Talavera, Cerrón Rojas; y del voto en abstención de la congresista Limachi Quispe."
