metadato,valor
dia,2022-03-31
hora,17:32
asunto,"EXONERACIÓN DE LA SEGUNDA VOTACIÓN DEL TEXTO SUSTITUTORIO DEL PROYECTO DE LEY 827, QUE PROPONE MODIFICAR LA LEY 27444, LEY DEL PROCEDIMIENTO ADMINISTRATIVO GENERAL, A FIN DE FACILITAR LA RECEPCIÓN DOCUMENTAL DIGITAL"
presidente,"ALVA PRIETO, MARÍA DEL CARMEN"
quorum,59
