hora,nota
20:44,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de la congresista Taipe Coronado; del voto en contra de los congresistas Paredes Piqué, Salhuana Cavides, Padilla Romero, Cutipa Ccama y Calle Lobatón; y del voto en abstención de los congresistas Lizarzaburu Lizarzaburu y Revilla Villanueva."
