hora,nota
13:28,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Cavero Alva, Obando Morgan, Portero López, Coayla Juárez, Calle Lobatón, Cutipa Ccama, Julón Irigoin, Alva Rojas, Quito Sarmiento, Limachi Quispe, Mita Alanoca, Salhuana Cavides y Zeballos Aponte."
