metadato,valor
dia,2022-08-29
hora,16:35
asunto,"ADMISIÓN DE LA MOCIÓN DE ORDEN DEL DÍA 3636, QUE PROPONE QUE EL CONGRESO DE LA REPUBLICA INTERPELE AL MINISTRO DE TRANSPORTE Y COMUNICACIONES, GEINER ALVARADO LÓPEZ"
presidente,"CAMONES SORIANO, LADY MERCEDES"
quorum,63
