hora,nota
16:25,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor del congresita Quiroz Barboza; del voto en contra de los congresistas Alva Rojas y Córdova Lobatón; y del voto en abstención del congresista Elías Ávalos."
