metadato,valor
dia,2023-04-04
hora,23:00
asunto,"CAMBIO EN LA NÓMINA DE INTEGRANTES DE LA COMISIÓN DE ÉTICA PARLAMENTARIA PARA EL PERIODO 2021-2023 (SALE: CONGRESISTA ROSIO TORRES SALINAS; INGRESA: CONGRESISTA CHERYL TRIGOZO REÁTEGUI)"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,62
