hora,nota
18:18,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Alva Rojas, Paredes Fonseca, Cavero Alva y Torres Salinas; del voto en contra de los congresistas Sánchez Palomino, Cerrón Rojas y Reymundo Mercado; y del voto en abstención del congresista Padilla Romero."
