hora,nota
21:10,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor del congresista Martínez Talavera; del voto en contra de la congresista Jáuregui Martínez de Aguayo; y del voto en abstención del congresista Medina Minaya."
