hora,nota
17:41,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Alva Rojas, López Ureña, Ruiz Rodríguez y Jáuregui Martínez de Aguayo; del voto en contra de la congresista Limachi Quispe; y del voto en abstención del congresistas Paredes Gonzales."
