metadato,valor
dia,2022-03-08
hora,14:03
asunto,"TEXTO SUSTITUTORIO DE LOS PROYECTOS DE LEY 668 Y 1073, QUE PROPONE MOIFICAR LA LEY 30364, LEY PARA PREVENIR SANCIONAR Y ERRDICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR, CON LA FINALIDAD DE FORTALECER LAS INSTANCIAS DE CONCERTACIÓN, SEAN ESTAS REGIONALES, PROVINCIALES O DISTRITALES"
presidente,"ALVA PRIETO, MARÍA DEL CARMEN"
quorum,62
