hora,nota
20:12,"El congresista Alegría García, primer vicepresidente del Congreso, en ejercicio de la Presidencia, deja constancia del voto a favor de los congresistas Cavero Alva, Luna Gálvez, Ciccia Vásquez, Héctor Acuña Peralta y Sánchez Palomino; del voto en contra de la congresistas Obando Morgan; y del voto en abstención del congresista Muñante Barrios."
