hora,nota
19:50,"El congresista Alegría García, primer vicepresidente, en ejercicio de la Presidencia del Congreso, deja constancia de la asistencia de los congresistas Zeta Chunga, Olivos Martínez, Lizarzaburu Lizarzaburu, Taipe Coronado, Palacios Huamán, Julón Irigoín y Zeballos Aponte."
