metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2022-2023
legislatura,Primera Legislatura Ordinaria
sesion,Asistencias y votaciones de la sesión del 19-10-2022
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4C39FB4735154DAA052588E1006E04A1/$FILE/Asis_vot_OFICIAL_19-10-22.pdf
dia,2022-10-19
