metadato,valor
dia,2022-02-01
hora,17:47
asunto,"INSISTENCIA EN LA AUTÓGRAFA OBSERVADA POR EL SEÑOR PRESIDENTE DE LA REPUBLICA RECAÍDA EN EL PROYECTO DE LEY 189, QUE PROPONE LA LEY QUE CREA EL SERVICIO CIVIL DE GRADUANDOS PARA EL SECTOR AGRARIO (SECIGRA AGRARIO), PARA IMPULSAR LA PARTICIPACIÓN DE LOS ESTUDIANTES Y EGRESADOS EN LA ACTIVIDAD AGRARIA"
presidente,"ALVA PRIETO, MARÍA DEL CARMEN"
quorum,64
