metadato,valor
dia,2023-09-21
hora,18:29
asunto,"RECONSIDERACIÓN DE LA VOTACIÓN RESPECTO DE LA MOCIÓN 8039, QUE PROPONE CENSURAR AL MINISTRO DE ENERGÍA Y MINAS, ÓSCAR ELECTO VERA GARGUREVICH"
presidente,"SOTO REYES, ALEJANDRO"
quorum,63
