metadato,valor
dia,2023-04-27
hora,11:48
asunto,"TEXTO SUSTITUTORIO DEL PROYECTO DE LEY 3132, QUE PROPONE DECLARAR FERIADO NACIONAL EL 7 DE JUNIO EN CONMEMORACIÓN DE LA BATALLA DE ARICA Y DEL DÍA DE LA BANDERA"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,59
