metadato,valor
dia,2023-05-11
hora,12:35
asunto,"SEGUNDA VOTACIÓN DEL TEXTO SUSTITUTORIO DEL PROYECTO DE LEY 3312, QUE PROPONE INCORPORAR EL TÍTULO PRELIMINAR A LA LEY 26859, LEY ORGÁNICA DE ELECCIONES"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,61
