metadato,valor
dia,2023-06-21
hora,11:30
asunto,"EXONERACIÓN DE LA SEGUNDA VOTACIÓN DEL PROYECTO DE LEY 5228, QUE PROPONE EL SANEAMIENTO DEL LÍMITE ENTRE LOS DEPARTAMENTOS DE ÁNCASH Y LA LIBERTAD EN CUATRO TRAMOS"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,62
