hora,nota
18:11,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Martínez Talavera, Cerrón Rojas, Limachi Quispe, Cutipa Ccama, Arriola Tueros, Portalatino Ávalos y Cortez Aguirre; del voto en contra de la congresista Barbarán Reyes; y del voto en abstención de los congresistas Balcázar Zelada y Ruíz Rodríguez."
