metadato,valor
dia,2022-11-17
hora,18:50
asunto,"EXONERACIÓN DE LA SEGUNDA VOTACIÓN DEL TEXTO SUSTITUTORIO DEL PROYECTO DE LEY 75, QUE PROPONE MODIFICAR EL DECRETO LEGISLATIVO 1280, LEY MARCO DE LA GESTIÓN Y PRESTACIÓN DE LOS SERVICIOS DE SANEAMIENTO, PARA PROTEGER A LOS USUARIOS RESIDENCIALES ANTE LECTURAS ATÍPICAS EN LA FACTURACIÓN DEL SERVICIO DE AGUA POTABLE"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,59
