hora,nota
17:13,"El congresista Cerrón Rojas, segundo vicepresidente del Congreso, en ejercicio de la presidencia, deja constancia del voto a favor de los congresistas Lizarzaburu Lizarzaburu, Vásquez Vela, Gutiérrez Ticona, Salhuana Cavides, Ciccia Vásquez, Espinoza Vargas, Coayla Juárez, Cueto Aserví, Vergara Mendoza y Soto Palacios; del voto en contra de la congresista Agüero Gutiérrez; y del voto en abstención del congresista Málaga Trillo."
