hora,nota
21:11,"El congresista Soto Reyes, presidente del Congreso, deja constancia de la asistencia de los congresistas Luna Gálvez, Paredes Fonseca, Alva Rojas, Héctor Acuña Peralta y Sánchez Palomino."
