hora,nota
19:01,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor del congresista Quiroz Barboza; del voto en contra de los congresistas Julón Irigoin, Córdova Lobatón, Monteza Facho y Camones Soriano; y del voto en abstención del congresista Salhuana Cavides."
