metadato,valor
dia,2023-05-11
hora,16:15
asunto,"EXONERACIÓN DE LA SEGUNDA VOTACIÓN DEL TEXTO SUSTITUTORIO DE LOS PROYECTOS DE LEY 620, 2312, 2623 Y 2758, QUE PROPONE MODIFICAR EL CÓDIGO PENAL, DECRETO LEGISLATIVO 635, A FIN DE ESTABLECER UN NUEVO CRITERIO PARA LA DETERMINACIÓN DEL UMBRAL DELICTIVO ENTRE DELITO Y FALTA"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,58
