metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2022-2023
legislatura,Primera Legislatura Ordinaria
sesion,Asistencias y votaciones de la sesión del 11-08-2022
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/60F62C908564D195052588A000555D56/$FILE/Asit_vot_de_la_sesión_del_11-08-2022.pdf
dia,2022-08-11
