hora,nota
11:36,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Paredes Fonseca, Barbarán Reyes, Camones Soriano, Valer Pinto, García Correa, María Cordero Jon Tay, Montoza Manrique, Balcázar Zelada, Martínez Talavera y Williams Zapata; del voto en contra de los congresistas Gonza Castillo y Espinoza Vargas; y del cambio de voto de a favor por voto en contra del congresista Soto Palacios."
