metadato,valor
dia,2024-03-11
hora,16:50
asunto,"RECONSIDERACIÓN DE LA VOTACIÓN DEL PROYECTO DE RESOLUCIÓN LEGISLATIVA DEL CONGRESO QUE INHABILITA POR DIEZ AÑOS PARA EL EJERCICIO DE LA FUNCIÓN PÚBLICA A LA MIEMBRO TITULAR DE LA JUNTA NACIONAL DE JUSTICIA IMELDA JULIA TUMIALÁN PINTO POR INFRACCIÓN DE LA CONSTITUCIÓN"
presidente,"SOTO REYES, ALEJANDRO"
quorum,65
