metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2022-2023
legislatura,Segunda Legislatura Ordinaria
sesion,Asistencias y votaciones de la sesión del 29-03-2023
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F62E5E319095DDC305258987005B609B/$FILE/Asis_vot_OFICIAL_29-03-2023.pdf
dia,2023-03-29
