hora,nota
20:26,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Zeta Chunga; del voto en contra de los congresistas Cutipa Ccama y Barbarán Reyes; y del voto en abstención del congresista Revilla Villanueva."
