hora,nota
21:13,"El presidente del Congreso deja constancia del voto a favor del congresista Cutipa Ccama; y del voto en contra del congresista Huamán Coronado."
21:13,"El presidente del Congreso deja constancia del voto a favor del congresista Cutipa Ccama; y del voto en contra del congresista Huamán Coronado."
