metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2022-2023
legislatura,Primera Legislatura Ordinaria
sesion,Asistencias y votaciones de la sesión del 01-02-2023
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E9747FD83779B1EB0525894B006CD94B/$FILE/Asis_vot_OFICIAL_01-02-23.pdf
dia,2023-02-01
