metadato,valor
dia,2022-09-22
hora,19:04
asunto,"SEGUNDA VOTACIÓN DEL TEXTO SUSTITUTORIO DE LOS PROYECTOS DE LEY 632 Y 1267, QUE PROPONE DECLARAR EL 22 DE ABRIL DE CADA AÑO COMO DÍA DE LA LUCHA CONTRA EL TERRORISMO"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,61
