hora,nota
19:48,"Después de cerrada la votación electrónica, dejan constancia verbal de sus votos a favor los congresistas Agüero Gutiérrez, Alva Rojas, Anderson Ramirez, Arriola Tueros, Balcazar Zolada, Bazán Narro, Cavero Alva, Cueto Aserví, Doroteo Carbajo, Echeverría Rodríguez, Elera Garcia, Guerra-García Campos, Huamán Coronado, Infantes Castañeda, Málaga Trillo, Martinez Talavera, Medina Hermosilla, Monteza Facho, Muñante Barrios, Paredes Fonseca, Paredes Gonzales, Paredes Pique, Portero López, Soto Palacios, Torres Salinas y Tudela Gutiérrez; y de su abstención el congresista Pariona Sinche."
