metadato,valor
dia,2023-04-13
hora,10:07
asunto,"RATIFICACIÓN DEL ACUERDO ADOPTADO POR LA JUNTA DE PORTAVOCES, RESPECTO A LA EXONERACIÓN DEL PLAZO DE PUBLICACIÓN EN EL PORTAL DEL CONGRESO Y LA AMPLIACIÓN DE AGENDA DEL PROYECTO DE LEY 4482, QUE APRUEBA CRÉDITOS SUPLEMENTARIOS PARA EL FINANACIMIENTO DE MAYORES GASTOS EN EL MARCO DE LA REACTIVACIÓN ECONÓMICA"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,62
