metadato,valor
dia,2022-10-06
hora,12:15
asunto,"TEXTO SUSTITUTORIO DE LOS PROYECTOS DE LEY 1143 Y 1265, QUE PROPONE MODIFICAR EL NUMERAL 67.7 DEL ARTÍCULO 67 DE LA LEY 31365, LEY DE PRESUPUESTO DEL SECTOR PÚBLICO PARA EL AÑO FISCAL 2022"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,62
