metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2023-2024
legislatura,Primera Legislatura Ordinaria
sesion,Asistencias y votaciones de la sesión del 20-10-2023
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FE7A33721D4EADD305258A58005C8581/$FILE/Asis_vot_OFICIAL_20-10-23.pdf
dia,2023-10-20
