hora,nota
18:34,"El presidente del Congreso deja constancia del voto a favor de la congresista Portalatino Ávalos; y del voto en contra de las congresistas López Morales, Camones Soriano y Ruíz Rodriguez."
18:34,"El presidente del Congreso deja constancia del voto a favor de la congresista Portalatino Ávalos; y del voto en contra de las congresistas López Morales, Camones Soriano y Ruíz Rodriguez."
